"","Title","Authors","Abstract","Published.Year","Journal","Volume","Issue","Pages","Accession.Number","DOI","region"
"96","Positive effects of COVID-19 lockdown on river water quality: evidence from River Damodar, India","Chakraborty, B.; Bera, B.; Adhikary, P. P.; Bhattacharjee, S.; Roy, S.; Saha, S.; Ghosh, A.; Sengupta, D.; Shit, P. K.","The global economic activities were completely stopped during COVID-19 lockdown and continuous lockdown partially brought some positive effects for the health of the total environment. The multiple industries, cities, towns and rural people are completely depending on large tropical river Damodar (India) but in the last few decades the quality of the river water is being significantly deteriorated. The present study attempts to investigate the river water quality (RWQ) particularly for pre- lockdown, lockdown and unlock period. We considered 20 variables per sample of RWQ data and it was analyzed using novel Modified Water Quality Index (MWQI), Trophic State Index (TSI), Heavy Metal Index (HMI) and Potential Ecological Risk Index (RI). Principal component analysis (PCA) and Pearson's correlation (r) analysis are applied to determine the influencing variables and relationship among the river pollutants. The results show that during lockdown 54.54% samples were brought significantly positive changes applying MWQI. During lockdown, HMI ranged from 33.96 to 117.33 with 27.27% good water quality which shows the low ecological risk of aquatic ecosystem due to low mixing of toxic metals in the river water. Lockdown effects brought river water to oligotrophic/meso-eutrophic condition from eutrophic/hyper-eutrophic stage. Rejuvenation of river health during lockdown offers ample scope to policymakers, administrators and environmentalists for restoration of river health from huge anthropogenic stress.",2021,"Sci Rep","11","1","20140",34635728,"10.1038/s41598-021-99689-9","Asia"
"97","Spatio-temporal assessment of COVID-19 lockdown impact on beach litter status and composition in Goa, India","Nigam, R.; Luis, A. J.; Prasad, P.; Kuttikar, S.; Yadav, R.; Vaz, E.; Kotha, M.","The study aimed to understand beach litter status at some of the world-famous beaches of Goa, West India, to comprehend the impact of the Covid-19 lockdown. We characterize litter in six categories (Nylon+Rubber, Plastics, Footwear, Glass, Metal, and Thermocol) for eight sampled beaches in the north and south Goa. All beaches show increased glass and decreased plastics (significant litter) during the lockdown period compared to the unlock period that marked the high tourist inflow. Beaches were classified and graded with colour codes using litter density exhibit light blue-green colour coding during the lockdown or unlock period, suggests clean maintenance. The Miramar beach located in the heart of the capital city showed relatively more litter density (yellow code) due to the combination of local people and tourist inflow. Morjim, Palolem, Velsao were littered the least during both periods.",2022,"Mar Pollut Bull","174","","113293",35090278,"10.1016/j.marpolbul.2021.113293","Asia"
"98","Did the Coronavirus Disease 2019 Lockdown Phase Influence Coastal Water Quality Parameters off Major Indian Cities and River Basins?","Lotliker, A. A.; Baliarsingh, S. K.; Shesu, R. V.; Samanta, A.; Naik, R. C.; Balakrishnan Nair, T. M.","The end of the current decade experienced an outbreak of a new strain of coronavirus classified as severe acute respiratory syndrome coronavirus 2 (SARS-CoV2) [coronavirus disease 2019 (COVID-19)] that spread across the globe within a short span of time and was declared as a global pandemic by the World Health Organization. In order to contain the spread of COVID-19, the Indian Government imposed lockdown in various phases, namely, the strict lockdown period (SLP) and relaxed lockdown period (RLP). The present study addresses changes in the magnitude of satellite-derived water quality parameters in the coastal waters off major Indian cities (Mumbai and Chennai) and river basins (Narmada, Mandovi-Zuari, Netravathi, Periyar, Kaveri, Krishna-Godavari, Mahanadi, and Hooghly) along the eastern Arabian Sea (EAS) and western Bay of Bengal (WBoB) during SLP and RLP. The daily climatology (2003–2019) and anomaly (2020) of different water quality parameters, viz., chlorophyll-a (chl-a), downwelling diffused attenuation coefficient (kd490), and particulate organic carbon (POC) were used in the present study to eliminate seasonal biases and to unravel the signature of lockdown-induced changes in the magnitude of the above water quality parameters. During the total lockdown period, the magnitude of the above parameters reduced significantly in the coastal waters of both the EAS and the WBoB. However, this reduction was more significant in the coastal waters of the WBoB, attributed to a reduction in the supply of anthropogenic nutrients. Among different studied locations, the magnitude of water quality parameters significantly decreased off Chennai and Hooghly, during SLP, which subsequently increased during RLP probably due to reduction in anthropogenic material influx during SLP and increase during RLP. During RLP, the coastal waters off Mahanadi showed a maximum decrease in the magnitude of water quality parameters followed by Mandovi-Zuari, irrespective of these regions’ quantum of anthropogenic material input, possibly due to the higher response time of the ecosystem to reflect the reduction in anthropogenic perturbations. The satellite-retrieved water quality parameters have provided valuable insight to efficiently describe the changes in the health of the Indian coastal environment in terms of phytoplankton biomass and water clarity. © Copyright © 2021 Lotliker, Baliarsingh, Shesu, Samanta, Naik and Balakrishnan Nair.",2021,"Frontiers in Marine Science","8","","",NA,"10.3389/fmars.2021.648166","Asia"
"99","Assessment of water quality of river ganga during covid-19 lockdown","Roy, M. B.; Ghosh, M.; Roy, P. K.","We have done a qualitative and quantitative analysis of Ganga River water in two areas namely Palta and Diamond Harbour, in the state of West Bengal, India. Anthropogenic activity is very high in these regions. Restriction of human activity near river basins due to the prolonged COVID-19 lockdown has brought remarkable changes in the environment. A comparison of the pre-lockdown period and the lockdown period was done. The study covered the years from March 2019 to May 2020. Results demonstrate improvement in surface water quality of River Ganga, during the lock-down period as there was less anthropogenic activity. The water quality test revealed that tur-bidity has reduced to <94% during the lockdown. River Ganga was one of the polluted rivers, unfit for a bath but physicochemical properties like turbidity, total suspended solids, and total dissolved solids have improved enormously during the lockdown. The chemical oxygen demand, biochemical oxygen demand has changed from 12 and 3 mg/L to <6 and 1.2 mg/L, respectively. Consecutively, dissolved oxygen level has increased from 6 to 12 mg/L. Low total coliform and fecal coliform counts indicated improvement in the bacteriological quality of water. The results of the present investigation establish a significant improvement in water quality. © 2021 Desalination Publications. All rights reserved.",2021,"Desalination and Water Treatment","223","","26-33",NA,"10.5004/dwt.2021.27155","Asia"
"100","Effect of reduced anthropogenic activities on water quality in lake vembanad, India","Kulk, G.; George, G.; Abdulaziz, A.; Menon, N.; Theenathayalan, V.; Jayaram, C.; Brewin, R. J. W.; Sathyendranath, S.","The United Nation’s Sustainable Development Goal Life Below Water (SDG-14) aims to “conserve and sustainably use the oceans, seas, and marine resources for sustainable development”. Within SDG-14, targets 14.1 and 14.2 deal with marine pollution and the adverse impacts of human activities on aquatic systems. Here, we present a remote-sensing-based analysis of short-term changes in the Vembanad-Kol wetland system in the southwest of India. The region has experienced high levels of anthropogenic pressures, including from agriculture, industry, and tourism, leading to adverse ecological and socioeconomic impacts with consequences not only for achieving the targets set out in SDG-14, but also those related to water quality (SDG-6) and health (SDG-3). To move towards the sustainable management of coastal and aquatic ecosystems such as Lake Vembanad, it is important to understand how both natural and anthropogenic processes affect water quality. In 2020, a unique opportunity arose to study water quality in Lake Vembanad during a period when anthropogenic pressures were reduced due to a nationwide lockdown in response to the global pandemic caused by SARS-CoV-2 (25 March–31 May 2020). Using Sentinel-2 and Landsat-8 multi-spectral remote sensing and in situ observations to analyse changes in five different water quality indicators, we show that water quality improved in large areas of Lake Vembanad during the lockdown in 2020, especially in the more central and southern regions, as evidenced by a decrease in total suspended matter, turbidity, and the absorption by coloured dissolved organic matter, all leading to clearer waters as indicated by the Forel-Ule classification of water colour. Further analysis of longer term trends (2013–2020) showed that water quality has been improving over time in the more northern regions of Lake Vembanad independent of the lockdown. The improvement in water quality during the lockdown in April–May 2020 illustrates the importance of addressing anthropogenic activities for the sustainable management of coastal ecosystems and water resources. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,"Remote Sensing","13","9","",NA,"10.3390/rs13091631","Asia"
"101","Eco-restoration of river water quality during COVID-19 lockdown in the industrial belt of eastern India","Chakraborty, B.; Roy, S.; Bera, A.; Adhikary, P. P.; Bera, B.; Sengupta, D.; Bhunia, G. S.; Shit, P. K.","The sudden lockdown recovers the health of the total environment particularly air and water while the country's economic growth and socio-cultural tempo of people have been completely hampered due to the COVID-19 pandemic. Most of the industries within the catchment area of river Damodar have been closed; as a result, significant changes have been reflected throughout the stretch of river Damodar. The main objective of the study is to analyze the impact of lockdown on the water quality of river Damodar. A total of 55 samples was collected from eleven different confluence sites of nallas with the main river channel during and pre-lockdown period. The relevant methods like WQI, TSI, Pearson's correlation coefficient, and ""t"" test have been applied to evaluate the physical, chemical, and biological status of river water. The result of ""t"" test indicated that there are significant differences (α = 0.05) of each parameter between pre and during lockdown. Water quality index (WQI) is used for analysis of drinking water quality suitability followed by BIS. The values of WQI showed ""very poor"" (S1, S2, S3, S6, S7, and S11) to ""unfit for drinking"" (S4, S5, S8, S9, and S10) of river water during pre-monsoon season. The nutrient enrichment status of the river was analyzed by Trophic State Index (TSI) method and it shows the ""High"" eutrophic condition with a heavy concentration of algal blooms in almost an entire stretch. During lockdown, nutrient supplies like TN and TP have been reduced and is designated as ""Low"" (S1, S2) to ""Moderate"" (S3 to S11) eutrophic condition of middle stretch of Damodar. This research output of river Damodar will definitely assist to policy makers for sustainable environmental management despite the dilemma between development and conservation.",2021,"Environ Sci Pollut Res Int","28","20","25514-25528",33459984,"10.1007/s11356-021-12461-4","Asia"
"102","Cleaning the river Damodar (India): impact of COVID-19 lockdown on water quality and future rejuvenation strategies","Chakraborty, Baisakhi; Roy, Sambhunath; Bera, Amit; Adhikary, Partha Pratim; Bera, Biswajit; Sengupta, Debashish; Bhunia, Gouri Sankar; Shit, Pravat Kumar","Globally, it is established that the partial lockdown system assists to improve the health of the total environment due to inadequate anthropogenic actions in different economic sectors. The ample research on fitness of environment has been proved that the strict imposition of lockdown was the blessings of environment. The river Damodar has historical significance and lifeline for huge population of Jharkhand and West Bengal state of India but in the recent years the water quality has been deteriorated due to untreated industrial effluents and urban sewage. The main objective of this study is to examine the water quality of river Damodar during and prelockdown phase for domestic use and restoration of river ecosystem. A total of eleven (11) effluent discharge sites were selected in prelockdown and during lockdown phase. A new approach of water quality assessment, i.e., water pollution index (WPI) has been applied in this study. WPI is weightage free, unbiased method to analysis of water quality. The result shows that the physical, chemical and heavy elements were found beyond the standard limit in prelockdown period. The cation and anion were arranged in an order of Na2+ > K+ > Ca2+ > Mg2+ and Cl− > So4− > No3− > F− in both the sessions. WPI of prelockdown showed that about 100% water samples are of highly polluted. WPI of lockdown period showed that around 90.90% samples improved to 'good quality' and 9.10% of samples are of 'moderately polluted.' Hypothesis testing by 't' test proved that there was a significant difference (ρ = 0.05%) in values of each parameter between two periods. Null hypothesis was rejected and indicated the improvement of river water quality statistically. Spatial mapping using Arc GIS 10.4 interpolation (IDW) helps to understand spatial intensity of pollution load in two periods. This research study should be helpful for further management and spatial diagnosis of water resource of river Damodar. [ABSTRACT FROM AUTHOR]
Copyright of Environment, Development & Sustainability is the property of Springer Nature and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)",2021,"Environment, Development & Sustainability","23","8","11975-11989",151066760,"10.1007/s10668-020-01152-8","Asia"
"103","Indirect impact of covid-19 lockdown on society and environment","Andhare, R.; Shrivas, Y.; Guru, S.; Joshi, A.","In a fairly short time, the worldwide spread of COVID-19 has brought a dramatic reduction in industrial activities, road traffic and tourism. During this time of crisis restrained human interaction with nature has appeared as a blessing for nature and the environment. Reports from around the world indicate that environmental conditions, including air quality and water quality in rivers, are improving after the COVID-19 outbreak, and wildlife is blooming. India has always been a pollution hub with enormous populations. But since COVID-19 announced the lockdown, air quality has begun to improve and all other environmental parameters such as water quality in rivers have begun to offer a positive sign of restoration. © 2020, Institute of Medico-Legal Publications. All rights reserved.",2020,"Indian Journal of Forensic Medicine and Toxicology","14","4","7060-7064",NA,"10.37506/ijfmt.v14i4.12755","Asia"
"104","Indirect impact of COVID-19 on environment: A brief study in Indian context","Lokhandwala, S.; Gautam, P.","Worldwide spread of COVID-19 in a quite short time has brought a dramatic decrease in industrial activities, road traffic and tourism. Restricted human interaction with nature during this crisis time has appeared as a blessing for nature and environment. Reports from all over the world are indicating that after the outbreak of COVID-19, environmental conditions including air quality and water quality in rivers are improving and wildlife is blooming. India has always been a hub of pollution with huge population, heavy traffics and polluting industries leading to high air quality index (AQI) values in all major cities. But after declaration of lockdown due to COVID-19, quality of air has started to improve and all other environmental parameters such as water quality in rivers have started giving a positive sign towards restoring. This paper provides evidence-based insight into improvement of air quality and environment during pre and post lockdown of this pandemic situation. An attempt has been made to visualize the improvement in the air quality using tools like satellite images of Indian atmosphere, results of onsite real-time monitoring at specific locations (Ghaziabad-highest polluting city of India) and Air quality index (AQI) calculated by central pollution control board of India. © 2020 Elsevier Inc.",2020,"Environmental Research","188","","",NA,"10.1016/j.envres.2020.109807","Asia"
"105","Agri-food supply chain and disruptions due to COVID-19: effects and strategies","Sid, Saurabh; Mor, Rahul S.; Panghal, Anupama; Kumar, Dinesh; Gahlawat, Vijay Kumar","Goal: The novel coronavirus (COVID-19) pandemic has severely affected the global economies. It has a considerable effect on the agri-food economy and the linking food supply chains. The entire agrifood sector needs more attention because the concept of 'work from home' does not work here, and life cannot move even a single step without food. This paper offers a future agri-food sector perspective amid the COVID-19 pandemic. Design / Methodology / Approach: This paper explores the short-term and long-term effects of the COVID-19 pandemic on agri-food supply chains (AFSCs) based on the available information. The regulatory mechanisms taken by different government agencies, NGOs, and the food industry to manage the demand & supply disruptions are also discussed. Results: The detailed effect analysis of the COVID-19 on agri-food supply chains and remedial strategies are conducted for different interfaces of AFSC, viz. production, handling & storage, processing & packaging, distribution & marketing, consumption, etc. Limitations of the investigation: Given the research area's novelty, it may take enormous time to fully assess the current pandemic (COVID-19) effect on agri-food and its allied sectors. Practical implications: This paper would help the agri-food industry and the authorities assess the effect of COVID-19 on the agri-food sector. Originality/Value: This paper significantly contributes to new research directions and views for the AFSC and disruptions due to the COVID-19 pandemic. [ABSTRACT FROM AUTHOR]
Copyright of Brazilian Journal of Operations & Production Management is the property of Associacao Brasileira de Engenharia de Producao and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)",2021,"Brazilian Journal of Operations & Production Management","18","2","1-14",150784928,"10.14488/BJOPM.2021.031","Asia"
"106","From Farm to Fork: Early Impacts of COVID-19 on Food Supply Chain","Vyas, S.; Chanana, N.; Chanana, M.; Aggarwal, P. K.","COVID-19 pandemic has resulted in widespread global disruptions. While much is being discussed about the health and economic impacts, there has been a limited focus on the immediate food sector shocks and their related social implications in developing countries, especially when the farmer surveys cannot be conducted due to mobility restrictions in many countries. To overcome these challenges, this study uses news mining and content analysis of media articles published from February to April 2020, to assess the early impacts of the COVID-19 pandemic on the food supply chain and farm distress in India. It also presents the media perception of the impact of the pandemic and resulting policy measures using sentiment analysis, in addition to the cross-tabulation of results that show differential impacts across food supply chain components among different commodity groups and regions. The results show wide-scale impacts across different components of the food supply chain ranging from crop harvesting and processing, distribution and logistics to disruptions across food markets, as represented by 22, 11 and 30% of total articles, respectively. The impacts are also differentiated by commodity groups, with animal products having more trade and demand-side issues, logistic bottlenecks in fruits and vegetables and crops showing problems in labor availability and harvesting. Sentiment analysis of news items shows a spike in the negative sentiment immediately post the national lockdown, with relatively less negativity in subsequent weeks due to large-scale policy and community action. Sentiment classification along different indicators shows the highest negative sentiment for animal products (85%) in commodity groups, western states of India (78%) among different regions, and food supply (85%) and markets (83%) among supply chain components. Further, extreme weather analysis (using excess rainfall events) shows that farmers faced compound risks from the COVID-19 pandemic and extreme weather events in many parts of the country. The results highlight the importance of building resilient food systems, especially when the biotic and abiotic shocks are projected to increase globally due to many drivers including biodiversity loss and climate change. © Copyright © 2021 Vyas, Chanana, Chanana and Aggarwal.",2021,"Frontiers in Sustainable Food Systems","5","","",NA,"10.3389/fsufs.2021.658290","Asia"
"107","COVID-19 and its impact on environment: Improved pollution levels during the lockdown period – A case from Ahmedabad, India","Aman, M. A.; Salman, M. S.; Yunus, A. P.","The novel Coronavirus pandemic (COVID-19) hit the world severely in the first half of 2020 which forced several nations to impose severe restrictions on all sorts of activities involving human population. People were mainly advised to remain home quarantined to curb the virus spread. Industrial and vehicular movements were ceased as a result of lockdown, and therefore the rate of pollutants entering the ecosystem was also reduced in many places. Water and air pollution remained a major concern in the last few decades as these were gradually deteriorating in many spheres including the hydrosphere and atmosphere. As the nation-wide lockdown period in India completed more than two months, this study attempted to analyze the impact of lockdown on water and air quality to understand the short-term environmental changes. Using remote sensing data, this study demonstrated the improvements in ambient water quality in terms of decreased turbidity levels for a section of the Sabarmati River in the Ahmedabad region of India. The Suspended Particulate Matter (SPM) concentrations are evaluated to underline the turbidity levels in the study area before and during the lockdown period using the Landsat 8 OLI images. We noticed that the average SPM has significantly decreased by about 36.48% when compared with the pre-lockdown period; and a drop of 16.79% was observed from the previous year's average SPM. Overall, the average SPM concentration during the lockdown period (8.08 mg/l), was the lowest when compared with pre-lockdown average and long-term (2015–2019) April month average. The atmospheric pollution level (NO2, PM2.5, and PM10) data obtained from the Central Pollution Control Board for Ahmedabad city also shows a significant improvement during the study period, implying a positive response of COVID-19 imposed lockdown on the environmental fronts. © 2020 Elsevier B.V.",2020,"Remote Sensing Applications: Society and Environment","20","","",NA,"10.1016/j.rsase.2020.100382","Asia"
"108","Impacts of COVID-19 on aquatic food supply chains in Odisha, India","Shieh, Jacqueline; Baliarsingh, Bikram K; Das, Satish; Mohanty, Binmaya; Nayak, Khiroda; Palita, Nibedita; Sahoo, Manoj; Sahoo, Susritha; Shenoy, Neetha; Padiyar, Arun; Ghazali, Saadiah; Dhar, Goutam; Belton, Ben; Haas, Bianca","",2021,"","","","",NA,"","Asia"
"109","Assessment of the surface water quality improvement during pandemic lockdown in ecologically stressed Hooghly River(Ganges) Estuary, West Bengal, India","Chakraborty, S.; Sarkar, K.; Chakraborty, S.; Ojha, A.; Banik, A.; Chatterjee, A.; Ghosh, S.; Das, M.","The countrywide COVID-19 pandemic lockdown accomplished what aggressive plans could not do throughout the long-term cleaning of the Ganga River. Here, we illustrated Hooghly River surface water quality [physico-chemical parameters, biological parameters, dissolved heavy metals] improvement by analyzing eight sampling station before and during the lockdown. Because of shutdown of industrial units and individuals staying at home, a complete decrease in industrial wastes, contaminants, and self-purging of the stream improved significantly water quality by about 40% to 50%. Among dissolved heavy metals, the concentrations of Cd (50%), Pb (53%), demonstrated noteworthy variations during the lockdown. Diminishing trends were also observed for TDS (62%), and BOD (52%), with significant reduction in the total coliform (63%), faecal coliform (61%), notably. Principal component analysis and paired t-test signify the alteration of water quality. The study concludes that the aquatic ecosystem can be revived if wastewater, and anthropogenic activities are properly managed by environmental surveillance.",2021,"Mar Pollut Bull","171","","112711",34303059,"10.1016/j.marpolbul.2021.112711","Asia"
"110","All pain and no gain: Factors impacting local and regional sustainability due to COVID-19 pandemic with respect to the Indian marine fisheries","Kundu, S. K.; Santhanam, H.","Monitoring frameworks under a non-disaster scenario can be helpful to identify the various socio-technical constraints of local and regional origin which influence the economics and resources management of marine fisheries. However, local-scale manifestations of regional/global changes due to the rapid onset of a disaster scenario may lead to unprecedented distortion of the market demand-supply value chains for the fisheries sector at shorter temporal scales. The global pandemic of COronaVIrus Disease (COVID-19) provided a unique short, temporal window to study the evolution of socio-economic challenges to sustainable fishing in the Bay of Bengal (BoB), India. The present study provides a detailed multi-source assessment of the factors that lead to massive complications of market disruption beginning with a public curfew on 22nd March 2020, followed by a nationwide complete lockdown of 54 days beginning from 25th March 2020, indicating an ""all-pain no-gain"" scenario for the fishers. Aggravating factors as a cessation of food services, and the restriction of exports of perishable commodities indicated negative spin-offs for allied activities sectors such as food processing due to low or negligible demand. The present investigation also indicated that as part of rehabilitation, policies related to overfishing are necessary to promote sustainable fishing practices in the BoB region in a post-pandemic period. New policy frameworks must consider the community-centric factors which facilitated the alleviation of the impacts of anthropogenic activities related to fishing and the slow restoration of the demand-supply chain, with long-term benefits for natural resources sustenance and to aid marine conservation efforts.",2021,"Curr Res Environ Sustain","3","","100086",34977607,"10.1016/j.crsust.2021.100086","Asia"
"111","Anticipating the impact of the COVID-19 lockdowns on the Indian fisheries sector for technological and policy reforms","Bhendarkar, M. P.; Gaikawad, B. B.; Ramteke, K. K.; Joshi, H. D.; Ingole, N. A.; Brahmane, M. P.; Gupta, N.","The lockdowns imposed to contain the COVID-19 spread had an indisputably cascading effect on the aquaculture industry across the globe. It has adversely impacted the Indian fisheries sector through changing purchaser demand, supply chain disruptions, trade restrictions, and also the livelihood of millions dependent on it. However, the consequential reduced fishing will also likely help in replenishment of the aquatic biodiversity and provide the balance needed in the long-term sustenance of the fisheries sector. The technological and policy interventions in pre- and post-harvest fisheries operations are anticipated to reduce some of these negative impacts in similar lockdown scenarios. © 2021. All Rights Reserved.",2021,"Current Science","121","6","752-757",NA,"10.18520/cs/v121/i6/752-757","Asia"
"112","The COVID19 pandemic crisis and the relevance of a farm-system-for-nutrition approach","Bhavani, R. V.; Gopinath, R.","The Covid19 pandemic should be seen as a wake-up call for humanity, to reflect, rethink and redesign food systems that are safe, healthy, sustainable, and beneficial to all. This crisis has disrupted food supply chains, affecting lives and livelihoods. Hunger and malnutrition is expected to increase and the poor and vulnerable will suffer the most. There is urgent need to build resilient food systems. A location specific farm-system-for-nutrition approach, based on sustainable use of natural resources and local agri-food value chains can help improve household diet diversity and address nutrition deficiencies. The food-based approach can improve preparedness and resilience of communities to withstand the challenge posed by crises in general, and COVID19 in particular.",2020,"Food Secur","12","4","881-884",32837643,"10.1007/s12571-020-01071-6","Asia"
"113","Transformation in culinary behaviour during the COVID-19 pandemic: In-depth interviews with food gatekeepers in urban India","Menon, L.; Choudhury, D. R.; Ronto, R.; Sengupta, R.; Kansal, S.; Rathi, N.","COVID-19 and its associated regulatory measures including lockdowns, curfews, and physical distancing norms have significantly affected individual's dietary and culinary behaviours. Although there is ample empirical evidence available on dietary changes within the Indian context, very limited evidence exists about the factors influencing these dietary modifications and changes in culinary behaviours during COVID-19 lockdown. Therefore, the aim of this qualitative study was to explore the views of Indian household food gatekeepers towards meal planning, food purchasing, and meal preparation during the pandemic and its associated lockdowns. A convenience sample of 34 female gatekeepers from the Mumbai metropolis participated in online interviews. Interviews were conducted in English and Hindi (then translated in English), audio-recorded and transcribed verbatim. Underpinned by Template Analysis technique, transcribed data were analysed manually and using the NVivo software program. The interview structure guided the development of themes. The emerging themes included were: Increased household cooking; Involvement of children and male members in food-related activities; Experimentation in the kitchen; Adoption of meal planning skills; Increase in online food shopping; Bulk buying; Shortage of food items; Reduced consumption of outside home food; Increased variety of home-cooked meals; Increase in snacking and overall food intake; Determinants of food choices; and Family meals-a new norm. In the light of these findings, developing family-focussed, web-based nutrition programs to enhance gatekeepers' and their families' food literacy including declarative and procedural nutritional knowledge would be beneficial. The importance of organisational culinary behaviours such as planning meals in advance, shopping with a food list should be promoted to prevent hoarding and subsequently reduce strain on the food supply system. With a surge in domestic cooking, low cost nutritious recipes with the use of local and seasonal produce should be emphasized promoting healthy eating among the gatekeepers and their family members. The inclusion of food studies in the school curriculum will facilitate the development of culinary skills among children and youth. Also, there is a need for further research and surveillance to strengthen understanding of sustainability of healthy culinary behaviours practiced during the pandemic.",2022,"Appetite","172","","105948",35085666,"10.1016/j.appet.2022.105948","Asia"
"114","COVID-19 imposed lockdown might be a boon for aquatic ecosystem","Mandal, S.; Mandal, S.","",2020,"Current Science","118","11","1641",NA,"","Asia"
"115","Urban food markets and the COVID-19 lockdown in India","Narayanan, S.; Saha, S.","On March 24, 2020, the Government of India announced a 21-day national lockdown that has since been extended to May 31, 2020. The lockdown left urban food markets in disarray with severe supply bottlenecks and restrictions on doing business. At a time when food prices in India were declining consistently, supply disruptions consequent to the lockdown have reversed the trend on average. Based on an analysis of publicly available data on wholesale and retail prices for 22 commodities from 114 Centres, we find that prices have increased since the lockdown, as of August 1, 2020. There is significant diversity across commodities and geographies that mask aggregate figures. Average price increases were to the tune of over 6% for several pulses, over 3.5% for most edible oils, 15% for potato 28% for tomato in the four weeks post-lockdown compared to prices during the four weeks preceding the lockdown. Price of meat and fish too have registered large increases. Price wedge between retail and wholesale prices increased as did spatial dispersion, both signifying friction in supply chains. We find that smaller cities have seen a much higher increase in prices with some seeing a rise in retail food prices by as much as 20%. Three rounds of surveys, conducted between April and July, of food retailers in 14 Indian cities reveal serious operational challenges. These include, among others, transport and labor shortages, police harassment and social discrimination. At the same time, several innovative arrangements and adaptations have evolved as well suggesting resilience. The paper reviews these aspects and outlines some lessons for food policy in emerging economies. © 2021 Elsevier B.V.",2021,"Global Food Security","29","","",NA,"10.1016/j.gfs.2021.100515","Asia"
"116","Impact of covid-19 lockdown on the fisheries sector: A case study from three harbors in Western India","Avtar, R.; Singh, D.; Umarhadi, D. A.; Yunus, A. P.; Misra, P.; Desai, P. N.; Kouser, A.; Kurniawan, T. A.; Phanindra, K. B. V. N.","The COVID-19 related lockdowns have brought the planet to a standstill. It has severely shrunk the global economy in the year 2020, including India. The blue economy and especially the small-scale fisheries sector in India have dwindled due to disruptions in the fish catch, market, and supply chain. This research presents the applicability of satellite data to monitor the impact of COVID-19 related lockdown on the Indian fisheries sector. Three harbors namely Mangrol, Veraval, and Vankbara situated on the north-western coast of India were selected in this study based on characteristics like harbor’s age, administrative control, and availability of cloud-free satellite images. To analyze the impact of COVID in the fisheries sector, we utilized high-resolution PlanetScope data for monitoring and comparison of “area under fishing boats” during the pre-lockdown, lockdown, and post-lockdown phases. A support vector machine (SVM) classification algorithm was used to identify the area under the boats. The classification results were complemented with socio-economic data and ground-level information for understanding the impact of the pandemic on the three sites. During the peak of the lockdown, it was found that the “area under fishing boats” near the docks and those parked on the land area increased by 483%, 189%, and 826% at Mangrol, Veraval, and Vanakbara harbor, respectively. After phase-I of lockdown, the number of parked vessels decreased, yet those already moved out to the land area were not returned until the south-west monsoon was over. A quarter of the annual production is estimated to be lost at the three harbors due to lockdown. Our last observation (September 2020) result shows that regular fishing activity has already been re-established in all three locations. PlanetScope data with daily revisit time has a higher potential to be used in the future and can help policymakers in making informed decisions vis-à-vis the fishing industry during an emergency situation like COVID-19. © 2021 by the authors.",2021,"Remote Sensing","13","2","1-20",NA,"10.3390/rs13020183","Asia"
"117","Covid-19 Opens up domestic market for Indian shrimp","Krishnan, M.; Babu, S. C.","COVID-19 pandemic presents both a challenge and an opportunity to the Indian shrimp sector. With revitalizing the institutional arrangements and redirecting the focus, the Indian shrimp industry can flourish just by adapting to the needs of the local demand, even when the export prospects are uncertain. This paper takes a historical perspective of Indian shrimp farming and exports and suggests a domestic alternative/supplementary market for Indian farmed shrimp, resulting from COVID-19.",2022,"Aquaculture","550","","737818",34924635,"10.1016/j.aquaculture.2021.737818","Asia"
